,smiles,ChEMBL_ID,activity_IC50,binding_score
1950,Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1,CHEMBL119385,4.6020599913279625,-9.79641
1951,CN1CC[C@@H](C1)S(=O)(=O)c1c(Cl)ccc(NC(=O)Nc2cccc(Cl)c2Cl)c1O,CHEMBL3818179,4.0,-9.3875
1952,Nc1cc(F)c(cc1C(=O)Nc1cc(F)c(F)c(F)c1)S(=O)(=O)N1CCC(O)CC1,CHEMBL4463663,4.230959555748569,-9.77967
1953,Cc1cc(n[nH]1)-c1ccc(cc1)C(=O)[C@@H]1CCCC[C@H]1C(=O)Nc1cnn2CCNC(=O)c12,CHEMBL4542281,4.301029995663981,-10.41671
1955,Cc1nccn1CC(=O)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,CHEMBL388012,4.301029995663981,-9.6619
1956,Oc1cc(Br)c2c(c[nH]c2c1)C(=O)OCC12CCN(CC1)CC2,CHEMBL3941189,4.0,-7.80423
1957,CN[C@@H](C)C(=O)Nc1ccc(-c2c(nc3cc(C)ccn23)-c2ccc(OC)nc2)c(n1)C#Cc1ccc2c(C)nccc2c1,CHEMBL3964219,4.698970004336019,-10.333
1958,O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(ccc12)C#N,CHEMBL3923510,4.0,-7.58243
1959,Cc1ncn(n1)-c1ccc(C(=O)N[C@H]2[C@H]3CC[C@H]2N(C3)c2ncc(Cl)c3cnoc23)c(Cl)c1,CHEMBL4096341,4.0,
1960,OC[C@@H](O)C(=O)N1CCC(CC1)c1ccc(NC(=O)c2nc(c[nH]2)C#N)c(c1)C1=CCCCC1,CHEMBL2158287,4.0,-9.61168
1962,O=C(Nc1ccc(cc1C1=CCCCC1)C1CCN(CC1)c1ccccn1)c1nc(c[nH]1)C#N,CHEMBL2158222,4.0,-10.3945
1963,C[C@@H]1CCCN1CCCOc1ccc(cc1)C1=NNC(=O)C(C)(C)C1,CHEMBL1935114,4.477121254719663,-8.56643
1964,Cc1cc2c(c(C(O)=O)n(Cc3cc4ccccc4nc3Cl)c2cc1F)-c1ccc[nH]c1=O,CHEMBL3092124,4.698970004336019,-11.09276
1965,CC1(C)CC(=NNC1=O)c1ccc(OC2CCN(CC2)C2CCC2)cc1,CHEMBL1950743,4.477121254719663,-9.72153
1966,Cc1noc(C)c1-c1ccc2c(Nc3ccccc3)c(cnc2c1)C(O)=O,CHEMBL2017091,4.518513939877887,-9.74057
1973,COc1ccc(CNc2ccc(Cc3c[nH]c4ncc(C)cc34)c(F)n2)c(OC)n1,CHEMBL3673937,3.6989700043360187,-9.24057
1974,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,CHEMBL2207503,4.0,-9.475
1975,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(cc2)C(F)(F)F)no1,CHEMBL3353862,4.698970004336019,-8.60644
1981,CCC(=O)N(Cc1ccc(cc1)S(C)(=O)=O)c1cc(F)cc(c1)-c1nnn[nH]1,CHEMBL2036220,4.301029995663981,-8.43879
1982,CN1CC[C@@H]([C@@H](COc2cc(F)c(cc2F)S(=O)(=O)Nc2ncns2)C1)c1ccc(Cl)cc1,CHEMBL3325537,2.9444826721501687,-9.93897
1984,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,CHEMBL3310485,3.4913616938342726,-8.42329
1985,Cc1cc(C)n(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1,CHEMBL2441346,4.3979400086720375,-10.13152
1986,Cc1nnnn1-c1ccc(NC(=O)Nc2cc(nn2-c2ccc(C)cc2)C(C)(C)C)cc1,CHEMBL2425152,4.0,-10.46572
1987,COc1cc2ccc(cc2cc1OC)C(O)(C(C)C)c1cnn[nH]1,CHEMBL3264597,4.5910646070264995,-8.20985
1988,Fc1ccc(NC(=O)c2cc(Oc3cncnc3)cn3ncnc23)nc1,CHEMBL4085919,4.477121254719663,-8.50843
1990,CCS(=O)(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@H]1[C@@H]2C(=O)N(C1=O)c1ccc(C#N)c(c1)C(F)(F)F,CHEMBL3623127,4.6020599913279625,
1993,Nc1nc2ccc(cc2s1)S(=O)(=O)Cc1ccccc1,CHEMBL4440584,4.3979400086720375,-8.32345
1995,CN(C)CC=C(F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3357641,4.0,-9.88157
1996,COc1ccc2-c3c(C4CCCCC4)c4ccc(cc4n3C[C@]3(C[C@H]3c2c1)C(=O)N1C2CCC1CN(C)C2)C(=O)NS(=O)(=O)N(C)C,CHEMBL3126842,4.6020599913279625,-10.53546
1998,Fc1cnc(NS(=O)(=O)c2cc(F)c(OC[C@H]3CNCC[C@@H]3c3ccc(Cl)cc3)cc2F)nc1,CHEMBL3325551,4.0,-10.15379
1999,COc1cc2c(Nc3ccccc3N3CCOCC3)c(cnc2cc1-c1c(C)noc1C)C(N)=O,CHEMBL2017279,3.7075701760979363,-9.92866
2000,CC(C)[C@@H](NC(=O)c1ccccc1)C(=O)N1CCC(CC1)c1ccc(Cl)cc1,CHEMBL2180528,4.6020599913279625,-9.43646
2001,Clc1ccc(c(Cl)c1)C1(Cn2cncn2)CC(Br)CO1,CHEMBL271579,3.9084850188786495,-7.40238
2002,C[C@@H](Oc1cc(sc1C(N)=O)-n1cnc2cc(ccc12)-c1cnn(C)c1)c1ccccc1Cl,CHEMBL1209842,2.0,-10.10216
2004,COc1cc(ccc1Cl)N1CCN(CC1)C(=O)Cn1nc(c(Cl)c1C)C(F)(F)F,CHEMBL2322875,4.0,-8.8727
2006,C[C@@](CCN1Cc2cc(cn2C1=O)C#CC#CC1(N)CC1)(C(=O)NO)S(C)(=O)=O,CHEMBL4590564,4.698970004336019,-8.55938
2007,CC(=O)Oc1ccc(cc1)C(c1ccc(OC(C)=O)cc1)c1ccccn1,CHEMBL942,4.0,-8.61914
2008,Fc1ccc(F)c2c1OC[C@H]1[C@H](CCS(=O)(=O)CCN3CCNCC3)OCC[C@@]21S(=O)(=O)c1ccc(Cl)cc1,CHEMBL3903590,4.301029995663981,-10.10705
2010,CC(C)C[C@@H](OCc1ccccc1)[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(O)=O,CHEMBL444032,1.6989700043360187,-11.40696
2011,CC[C@@H](OCc1ccccc1)[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(O)=O,CHEMBL475378,2.832508912706236,-11.22006
2012,CC(C)Oc1ncc(cc1Cl)-c1nc(no1)-c1cccc2C(CCCC(O)=O)NCCOc12,CHEMBL3359854,4.698970004336019,-9.76165
2013,Cc1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1,CHEMBL432386,2.7781512503836434,-8.85539
2014,CCCCOc1cncc(c1)-c1nnc2c(C)nc3ccc(CN4CCOCC4)cc3n12,CHEMBL3331521,4.0,-9.18283
2015,CN1CCC(CC1)NCC(O)COc1ccc2cc(Br)ccc2c1,CHEMBL2448709,4.301029995663981,-7.97833
2017,O=c1ccc(n[nH]1)-c1ccc(OC2CCN(CC2)C2CCC2)cc1,CHEMBL1950643,4.477121254719663,-8.8294
2018,OC(=O)C1=C(CCCC1)NC(=O)CCc1noc2c1ccc1c(Cl)c(O)ccc21,CHEMBL483336,3.1760912590556813,-10.71649
2019,O=C(Nc1cnc(-c2ccncc2)c(n1)-c1cccnc1)C1CC1,CHEMBL1672621,4.3979400086720375,-8.32931
2020,Fc1ccc(cc1)C(=O)NCC(=O)NC(c1ccccc1)c1ccncc1,CHEMBL478230,4.698970004336019,-9.5446
2021,C[C@@H](N1CCN(CC1)C(=O)CC(F)(F)F)c1ccnc(Nc2nc3ccc(cc3[nH]2)-c2cc(ncn2)N(C)C)c1,CHEMBL4537673,4.230448921378274,-10.30574
2022,Fc1ccc(NS(=O)(=O)c2cccnc2)c(F)c1C(=O)c1c[nH]c2nccc(Cl)c12,CHEMBL3893235,4.0,-9.62252
2023,CCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1cccc(-c2ccccc2)c1F,CHEMBL2070146,3.8573324964312685,-10.22519
2024,COc1cnc(nc1NCc1ccccc1F)-c1ccccn1,CHEMBL2070131,3.6989700043360187,-8.26002
2025,CS(=O)(=O)c1ccc(CN(C(=O)C2CCCC2)c2cc(F)cc(c2)-c2nnn[nH]2)cc1,CHEMBL2036223,3.8692317197309762,-9.44507
2026,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CHEMBL476116,3.4771212547196626,-8.58039
2027,Cn1cc(cn1)-c1ccc(N2CCC(CC2)C2c3c(cccc3F)-c3cncn23)c(F)c1,CHEMBL4471614,2.9731278535996988,-11.23788
2028,OC(=O)c1cc(ccc1Cl)-c1cccc(COc2ccc3C(=O)N(Cc3c2)C2CCCC2)c1,CHEMBL1651208,3.9138138523837167,-11.47338
2030,CCC(=O)N1CC[C@@H](C1)N(Cc1ccccc1C)c1ccc(C#N)c(Cl)c1,CHEMBL592532,3.6020599913279625,-8.74785
2031,Cc1cc(ccc1F)-c1cnc2ccn(CC3CCOC3)c2c1,CHEMBL4446706,3.531478917042255,-8.58225
2032,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)C(=O)NCC(C)(C)O)c2ccccc12,CHEMBL4129202,3.6989700043360187,-10.63166
2033,CN(C)C(=O)Cn1ccc2ncc(cc12)-c1cccc(c1)C(F)(F)F,CHEMBL4571666,4.0,-8.66101
2034,CN(C)C(=O)Cn1ccc2ncc(cc12)-c1cccc(Cl)c1,CHEMBL4451099,4.0,-7.86655
2035,Cc1cc(ccc1F)-c1cnc2ccn(Cc3ccccn3)c2c1,CHEMBL4539619,3.505149978319906,-9.19783
2036,OC(=O)CCC(=O)N1CCc2cc(ccc12)-c1noc(n1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F,CHEMBL1916559,4.541579243946581,-10.95151
2037,[O-][S+](c1ccc(CNC(=O)c2cc3ccncc3o2)nc1)c1cc(F)cc(F)c1,CHEMBL3394736,3.0,-9.78201
2038,Cc1cc(OCCN2CCOCC2)nn1-c1ccc2ccccc2c1,CHEMBL2170062,4.0,-9.20906
2039,O=C(NCc1ccc(cc1)S(=O)(=O)C1CCN(CC1)C1CCOCC1)c1cc2cnccc2[nH]1,CHEMBL3394722,2.3010299956639813,-10.71579
2040,COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1,CHEMBL1484,2.577491799837225,-9.5041
2041,CCc1cc(F)c2nc(N3CCC(CC3)NC3CCOCC3)c(-c3nc(C)no3)c(C)c2c1,CHEMBL4592045,4.477121254719663,-10.00206
2042,Cc1ncc(cc1C(O)=O)C1=C(CCC1)c1cc(Cl)ccc1OCc1ccc(F)cc1,CHEMBL389796,3.9542425094393248,-10.40343
2043,Cl.Clc1cccc(Sc2ccccc2N2CCNCC2)c1Cl,CHEMBL2204356,4.6020599913279625,-7.61201
2044,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\\C=C\\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,CHEMBL160,4.588831725594207,23.27979
2048,N[C@H]1C[C@H](N(C1)C(=O)Nc1cn(C(N)=O)c2ccccc12)C(=O)Nc1cccc(OC(F)(F)F)c1,CHEMBL3673825,4.0,-11.07451
2049,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2cncnc2)c1F,CHEMBL3921859,3.6989700043360187,-9.26852
2050,CC1(CC(=O)NCc2ccc(cc2)N2CCOCC2)CC2(CCCCC2)OO1,CHEMBL578579,3.6989700043360187,-9.25336
2051,CC(C)OC(=O)N1CCN(CC1)c1ccc(NC(=O)c2oc(nc2C(F)(F)F)N2CCCCC2)cn1,CHEMBL2441200,4.301029995663981,-7.91532
2053,COc1ccc2c(noc2c1)-n1c2ccccc2n(Cc2cccc(c2)[C@@]2(C)OC(=O)NC2=O)c1=O,CHEMBL1947144,3.3010299956639813,-11.26422
2056,Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)-c1c(Cl)cccc1Cl,CHEMBL230686,5.0,-10.33573
2058,CC(C)(CC(O)=O)c1ccc(cc1)-c1cccc(c1)-c1cc(cc2cccnc12)C(C)(C)S(C)(=O)=O,CHEMBL253082,4.176091259055681,-10.60178
2059,CC(C)(c1cc(-c2cccc(c2)-c2ccc(C(=O)NC3CC3)[n+]([O-])c2)c2ncccc2c1)S(C)(=O)=O,CHEMBL403065,3.6020599913279625,-10.76493
2062,C[C@H]1CN(CCO1)c1cc([nH]c(=O)n1)N(CCO)Cc1cccc2ccccc12,CHEMBL2165189,3.6020599913279625,-9.98554
2063,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2cnc(nc2)N2CCCC2)c1F,CHEMBL3928075,4.0,-10.53227
2064,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(nc2)C#CCN(CC)CC)c1F,CHEMBL3949992,3.6989700043360187,-9.22621
2065,CC(C)S(=O)(=O)NC1Cc2ccc(cc2C1)-c1ccc(C)nc1,CHEMBL1214397,4.0,-8.68146
2067,COC(=O)N(CC(O)=O)Cc1cccc(OCc2nc(oc2C)-c2ccc(Cl)cc2)c1,CHEMBL1089501,4.6020599913279625,-9.08508
2070,CCn1c(C)c(C)c2cc(nc(NCc3c(C)cccc3C)c12)-n1ccccc1=O,CHEMBL1079958,2.845098040014257,-10.0758
2071,CC(Oc1ccc2nc(N)n(CC(O)c3ccc(cc3Cl)C(F)(F)F)c2n1)C(F)(F)F,CHEMBL3289813,4.359835482339888,-9.60578
2074,COc1cc(cc(F)c1C(N)=O)-c1cncc(c1C)-c1ccc(cc1)N1C[C@H](C)N(C)[C@H](C)C1,CHEMBL4434717,4.477121254719663,-10.02063
2075,OC(=O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,CHEMBL2105720,4.494154594018442,-8.32032
2076,COC(=O)C1=C(Cn2cnnn2)NC(C)=C(C#N)[C@H]1c1ccc(F)cc1Cl,CHEMBL1215623,4.0,-7.93574
2077,CC(C)C[C@@H](c1ccc(cc1)C(=O)NCCC(O)=O)n1cc2c(C)c(ccc2n1)-c1ccc(cc1Cl)C(F)(F)F,CHEMBL4582082,4.0,-11.14351
2079,Cc1cc(nn1-c1cccc(c1)-c1cc(ccc1C(F)(F)F)C(F)(F)F)C(N)=O,CHEMBL1224195,3.4149733479708178,-9.71671
2080,NC(=O)c1c(F)ccc(OCc2nc3cc(Cl)ccc3s2)c1F,CHEMBL1094222,1.0791812460476249,-8.40777
2081,Cc1c(nn(-c2nc(cs2)C(O)=O)c1-c1ccccc1)-c1ccccc1,CHEMBL2442495,4.0,-9.73605
2082,CN(C)CCCn1c2ccccc2n(C2CCN(CC2)C(=O)C2CCN(Cc3ccncc3)CC2)c1=O,CHEMBL1222865,4.301029995663981,-10.09778
2083,O=S(=O)(C1CC1)N1CCC(CC1)Oc1ccc2OC3(CCN(CC3)C3CCC3)CCc2c1,CHEMBL2013050,4.477121254719663,-10.00389
2084,CC(C)C(=O)N1CCC(CC1)Oc1ccc2OC3(CCN(CC3)C3CCC3)CCc2c1,CHEMBL2013052,4.477121254719663,-10.16404
2085,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4[nH]ncc4c3)cc2C(F)(F)F)CC1,CHEMBL2316582,2.041392685158225,-9.62143
2086,O=C(NC1CCc2ccccc12)N1CCC2(CC1)CC(=O)c1ccccc1O2,CHEMBL482845,4.0,-11.31125
2087,CC(C)(C)OC(=O)N1CCC2(CC2CNC(=O)c2ccc3nccn3c2)CC1,CHEMBL3930818,4.0,-8.74074
2089,CN1CC[C@H](C[C@@H]1c1nc2ccccc2[nH]1)NC(=O)Nc1ccc(cc1)C#N,CHEMBL2043437,4.477121254719663,-9.95333
2091,COc1ccc2cnn(-c3cnc4[nH]cc(C(=O)NC(C)(C)C)c4n3)c2c1,CHEMBL2347997,3.9030899869919438,-8.83537
2092,NC(=O)c1cc2cc(Br)c(nc2nc1N)C(F)(F)F,CHEMBL2163365,4.698970004336019,-7.34881
2093,COC(=O)C1=C(Cn2ccnc2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,CHEMBL1215552,3.0,-7.79434
2094,COc1ncccc1CNc1ccc(Cc2c[nH]c3ncc(C)cc23)c(F)n1,CHEMBL3673964,3.6989700043360187,-9.29631
2096,CCCc1cc(ccc1OCCCOc1ccc2[C@H](CC(O)=O)CCc2c1)C1=NC2OCCCC2S1,CHEMBL221044,4.0,-9.30801
2097,Cn1nc2c(-c3ccc(Cl)cc3)c(-c3ccncc3)c(=O)n(Cc3ccc(nc3)C(F)(F)F)n2c1=O,CHEMBL3260740,3.278753600952829,-10.19039
2098,COc1cc(ncn1)N1C(=O)N(C(=O)C11CCN(Cc2ncccc2C)CC1)c1ccc(cc1)-c1ccc(cc1)C(N)=O,CHEMBL2041177,4.698970004336019,-10.01879
2099,Nc1cc(CN2CCC(F)(CC2)C(=O)N2CCC(CC2)N2Cc3ccccc3C2)ccn1,CHEMBL2436629,4.477121254719663,-10.83671
2100,Nc1cc(CN2CCC(F)(CC2)C(=O)N2CCC(CC2)N2CCCc3ccccc3C2)ccn1,CHEMBL2436623,4.477121254719663,-11.89718
2101,CCn1nc2c(-c3ccc(Cl)cc3)c(-c3ccncc3)c(=O)n(Cc3ccc(nc3)C(F)(F)F)n2c1=O,CHEMBL3260742,3.690196080028514,-9.78738
2102,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(nc2)C(=O)NC)c1F,CHEMBL3971807,3.6989700043360187,-9.82258
2104,OCCONC(=O)c1ccc2cnsc2c1Nc1ccc(I)cc1F,CHEMBL2087461,3.113943352306837,-8.28552
2105,CC(=O)Cc1ccc(cc1)-n1nc(c2CCCCc12)C(F)(F)F,CHEMBL1649675,3.0,-8.92246
2107,Oc1cccc(c1)-c1ccc2c(c(O)ccc2c1)-c1cccnc1,CHEMBL1650645,2.1760912590556813,-10.20957
2108,OC(=O)c1ccccc1NC(=O)CCc1ccc(cc1)-c1ccc(O)cc1Cl,CHEMBL235256,2.6020599913279625,-10.42144
2109,COc1cccc(c1)N1CCN(CC1)C(=O)c1ccc(s1)C(=O)C(F)(F)F,CHEMBL487370,3.6989700043360187,-8.5879
2111,CC(C)N1CCC(CC1)Oc1ccc(\\C=C\\c2n[nH]c3cc(ccc23)[C@@H]2C[C@@]22C(=O)Nc3ccccc23)cc1,CHEMBL3408957,3.380211241711606,-10.83789
2117,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CSc1cncc(NC(=O)CN2CCC(O)CC2)c1,CHEMBL3291395,4.3979400086720375,-10.20852
2118,CC(NC(=O)c1ccc(s1)C(=O)C(F)(F)F)c1ccncc1,CHEMBL485968,4.0,-7.79802
2120,OC(=O)c1csc(n1)-n1nc(-c2ccccc2)c2ccc(cc12)C(F)(F)F,CHEMBL3127163,3.895422546039408,-9.73711
2121,COc1ccc2NC(=O)[C@@]3(C[C@H]3c3ccc4c(\\C=C\\c5ccc(CN(C)C)cc5)n[nH]c4c3)c2c1,CHEMBL3353348,2.929418925714293,-10.31224
2122,CCc1cc(C(=O)N[C@@H]2C[C@H](N(C2)C(=O)c2coc3ccccc23)C(N)=O)n(CC)n1,CHEMBL3125270,4.698970004336019,-10.0985
2124,CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,CHEMBL2023802,3.934498451243568,-8.79597
2125,COC(=O)c1ccc(CSc2nc3CCCc3c(=O)[nH]2)cc1,CHEMBL1515648,4.301029995663981,-8.36133
2126,CC(C)OC(=O)N1CC[C@@H](C1)N(Cc1cc(F)ccc1C)c1ccc(C#N)c(Cl)c1,CHEMBL601055,3.041392685158225,-9.0391
2127,OCC1(CNS(=O)(=O)C(F)(F)F)CCN(CC1)S(=O)(=O)c1ccc(Cl)cc1S(=O)(=O)c1ccccc1F,CHEMBL594300,3.0,-9.9134
2129,CC(C)(C)c1ccccc1Oc1ccc(cc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)-c1cccc(c1)C(O)=O,CHEMBL4097275,3.3979400086720375,-11.81122
2131,COc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,CHEMBL1909049,3.3010299956639813,-8.81755
2132,Cc1c(ccc(F)c1C#N)[C@@H]1CN2CCN(C[C@H]2CO1)C(=O)Cc1ccc(cn1)-n1cnnn1,CHEMBL3933749,4.698970004336019,-9.7087
2134,CN(C)C(=O)c1ccc(cc1)N(Cc1ccc(Br)o1)C(=O)c1ccc(O)cc1O,CHEMBL4575355,4.301029995663981,-9.05951
2135,Fc1ccc(Oc2ccc(NC(=O)[C@@H]3C[C@@H](Cc4ccccc4)CN3C(=O)Cc3cnc[nH]3)cc2)cc1,CHEMBL2018481,2.311753861055754,-10.86112
2136,Cn1nccc1-c1cc(Cl)ccc1Oc1ccc(cc1C#N)S(=O)(=O)Nc1ncns1,CHEMBL2324753,2.7134905430939424,-9.19459
2138,FC(F)(F)Oc1ccc(C[C@H](NC(=O)c2cnn(n2)-c2cccnc2)C(=O)NC2(CC2)C#N)cc1Cl,CHEMBL4081213,3.845098040014257,-9.6249
2139,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,CHEMBL60889,3.0,-8.98598
2142,OCCCN(c1ccnn1-c1ccccc1)S(=O)(=O)c1ccc(cc1)-c1cccc(c1)[N+]([O-])=O,CHEMBL121522,4.447158031342219,-10.38927
2143,Cc1cn(cn1)-c1ccc2C(=O)N(CCOc3ccc(Cl)cc3C(F)(F)F)CCn2c1=O,CHEMBL3127906,4.187520720836463,-9.58399
2144,CCCCC(=O)N(Cc1ccc(OC)cc1)c1cccc(c1)-c1nnn[nH]1,CHEMBL2036017,2.9242792860618816,-8.25944
2146,Cc1c(Sc2ccc(Cl)cc2)c2cc(C)ccc2n1CC(O)=O,CHEMBL1917418,2.9030899869919438,-8.60011
2147,COc1ccc2NC(=O)[C@@]3(C[C@H]3c3ccc4c(\\C=C\\c5ccc(CN6CCCCC6)cc5)n[nH]c4c3)c2c1,CHEMBL3408944,3.531478917042255,-10.47565
2148,CC(C)C(=O)N1CC[C@@H](C1)N(Cc1ccccc1C(F)(F)F)c1ccc(C#N)c(Cl)c1,CHEMBL589624,2.8573324964312685,-9.20637
2150,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N(CCCCN(Cc1ccccc1)C(=O)OCc1cncs1)Cc1ccccc1,CHEMBL3114724,3.531478917042255,-10.70309
2151,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1ncnc2[nH]cnc12,CHEMBL228133,4.0,-9.65775
2152,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)cs1,CHEMBL3114731,3.9084850188786495,-9.75465
2154,C[C@@H]1CCCN1CCCOc1ccc-2c(CCc3cc(=O)n(C)nc-23)c1,CHEMBL2031470,4.477121254719663,-9.02016
2155,COc1ccc2c(c[nH]c2c1)C(=O)OCC12CCN(CC1)CC2,CHEMBL3942519,4.0,-7.63186
2157,CCOC1(SC=C(C)n2c1noc2=O)c1ccccc1,CHEMBL3819185,4.301029995663981,-8.83977
2158,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3F)C2)n1C,CHEMBL3926847,4.230448921378274,-9.29962
2159,c1cncc(c1)-c1cccnc1,CHEMBL179763,5.477121254719663,-6.47334
2160,Cc1cc(C)c2c(c[nH]c2c1)C(=O)OCC12CCN(CC1)CC2,CHEMBL3945612,4.0,-8.17846
2161,Brc1ccc(cc1)-c1nc2ccccc2c(=O)[nH]1,CHEMBL2058057,4.698970004336019,-8.50164
2162,Cl.CCN[C@H]1CC[C@H](CC1)c1c[nH]c2ccc(NC(=N)c3cccs3)cc12,CHEMBL2036270,4.332438459915605,-8.57876
2163,CC(C)(N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H]2[C@H](O)COc3ccccc23)[C@@H](C1)C(=O)NCC(F)(F)F)c1ccc(o1)-c1ccncc1,CHEMBL3706620,2.6127838567197355,-11.3625
2164,Cn1cnc(c1)S(=O)(=O)N1C[C@H]2[C@@H](C1)[C@]2(CNC(=O)c1ccccc1C(F)(F)F)CC1CC1,CHEMBL3114971,4.477121254719663,-9.64722
2166,Fc1cc(NC[C@@H]2CCCOC2)c(Cl)cc1S(=O)(=O)Nc1nccs1,CHEMBL4092025,4.301029995663981,-8.16282
2167,Fc1cc(NC[C@]23CCO[C@H]2OCC3)c(Cl)cc1S(=O)(=O)Nc1nccs1,CHEMBL4104727,4.301029995663981,-8.56603
2168,CNC(=O)N1CCN(CCN1)c1ccc(cc1F)N1C[C@H](CNC(=S)OC)OC1=O,CHEMBL2437199,4.301029995663981,-9.30108
2169,O=C(Nc1ccc(cc1)C(=O)NC[C@@H]1CCOC1)N1Cc2ccccc2C1,CHEMBL3929298,4.301029995663981,-10.36534
2170,CCc1ccccc1C(N(C)C)C(=O)Nc1ccc2[nH]nc(-c3cccc(c3)S(N)(=O)=O)c2c1,CHEMBL3330409,3.3979400086720375,-10.29634
2171,OC(=O)c1ccc(Sc2ccc(CN3CCC(CC3)N3[C@@H](CN(C4CCOCC4)C3=O)c3ccccc3)cn2)cc1,CHEMBL2434978,4.778151250383644,-10.97703
2173,CCOC(=O)c1cc(C#N)c(nc1C)N1CCC(CC1)C(=O)NS(=O)(=O)Cc1ccc(OC)cc1,CHEMBL2419492,4.176091259055681,-8.85384
2174,N[C@H]1CC[C@@H](CC1)Nc1cc(Br)cc2cc(oc12)C(O)=O,CHEMBL1782531,4.0,-7.81681
2178,CN(CC(O)(CNC(=O)c1cnn(c1N)-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(F)cccc1F,CHEMBL464907,4.0,-10.23124
2179,COc1ccc2[nH]c(SCc3ccc(Br)cc3)nc2c1,CHEMBL2018920,3.5118833609788744,-7.49623
2180,O[C@]1(CC[C@@H](CC1)N[C@H]1CCN(C1)C(=O)CNC(=O)c1cccc(c1)C(F)(F)F)c1ccc(cn1)-c1ncccn1,CHEMBL2029422,4.477121254719663,-10.87856
2181,Cc1noc(C)c1-c1ccc2c(Nc3ccccc3)c(cnc2c1)C(N)=O,CHEMBL2017089,3.322219294733919,-9.56242
2182,Fc1ccc(Oc2ncnc3[nH]ccc23)cc1,CHEMBL3298431,4.301029995663981,-7.2042
2183,COCCCOc1cc(ccc1OC)C(=O)N(C[C@@H]1CNC[C@H]1NS(=O)(=O)Cc1ccccc1)C(C)C,CHEMBL3401541,4.0,-8.83167
